Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
Maulana Azad NIT Bhopal,"Electrical Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),4922,4922
Maulana Azad NIT Bhopal,"Electrical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,6232,6908
Maulana Azad NIT Bhopal,"Electrical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),12023,12451
Maulana Azad NIT Bhopal,"Electrical Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,570,570
Maulana Azad NIT Bhopal,"Electrical Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,3214,3889
Maulana Azad NIT Bhopal,"Electrical Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),5225,6048
Maulana Azad NIT Bhopal,"Electrical Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,1569,1769
Maulana Azad NIT Bhopal,"Electrical Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),2508,2508
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,11462,18120
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),18188,27015
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,990,1154
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,2476,2705
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),3707,4253
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,4498,6149
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),11191,13055
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,499,499
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,929,4180
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),5570,6191
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC (PwD),Gender-Neutral,264,264
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,1779,1951
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),1677,1677
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,10618,14205
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),19334,24250
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,544,636
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,1886,2163
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),3677,3869
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,3796,5410
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),6991,9941
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,304,304
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,2552,2860
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),4344,4797
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,SC (PwD),Gender-Neutral,343,343
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,862,1526
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),2073,2073
Maulana Azad NIT Bhopal,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,ST (PwD),Gender-Neutral,99,99
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,25206,32924
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),49852,49852
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,6209,6209
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),8405,8405
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,13406,14133
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),20798,20798
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,5184,6653
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,3572,3572
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,17464,25974
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),40523,40523
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,4098,4098
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,7225,8270
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),14650,14650
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,4596,4714
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),9196,9196
Maulana Azad NIT Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,2336,2336
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,45197,51350
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),56839,59932
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,7271,7436
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),8876,8876
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,15432,17490
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),24368,26022
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,7736,9388
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),10915,10915
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,4217,4713
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),4455,4455
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,39219,45803
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),54262,58383
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,2116,2116
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,6634,6932
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),9725,9725
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,13368,15406
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),20814,21422
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,6453,7786
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),9160,9160
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,2759,2830
Maulana Azad NIT Bhopal,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),4359,4359
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,13200,16703
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Female-only (including Supernumerary),22952,22952
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Gender-Neutral,2324,2324
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Female-only (including Supernumerary),3425,3425
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,4493,5791
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Female-only (including Supernumerary),10185,10185
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,3241,3653
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,Gender-Neutral,1691,1691
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,13167,14961
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Female-only (including Supernumerary),21744,21744
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,EWS,Gender-Neutral,2289,2289
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,4973,5386
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Female-only (including Supernumerary),11981,11981
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,3413,3676
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Female-only (including Supernumerary),5245,5245
Maulana Azad NIT Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,Gender-Neutral,744,744
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,22945,34275
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),43327,52059
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,807,2715
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,4962,5656
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),7681,7681
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",HS,EWS (PwD),Gender-Neutral,389,389
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,9802,12902
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),17404,22328
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,1310,1310
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,5121,6619
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),9677,12335
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,2059,2848
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),3881,3881
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,18342,29613
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),41751,47903
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,1933,1945
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,4183,4447
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),7306,7306
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,8277,9616
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),16064,19396
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,839,839
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,4174,5755
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),7166,7224
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,1517,2090
Maulana Azad NIT Bhopal,"Mechanical Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),3211,3211
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,OPEN,Gender-Neutral,132,2659
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,OPEN,Female-only (including Supernumerary),841,843
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,EWS,Gender-Neutral,300,654
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,EWS,Female-only (including Supernumerary),951,951
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,OBC-NCL,Gender-Neutral,1686,2885
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,OBC-NCL,Female-only (including Supernumerary),1364,1364
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,SC,Gender-Neutral,246,273
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,SC,Female-only (including Supernumerary),198,198
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,ST,Gender-Neutral,315,425
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,OPEN,Gender-Neutral,114,581
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,OPEN,Female-only (including Supernumerary),535,562
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,EWS,Gender-Neutral,154,180
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,OBC-NCL,Gender-Neutral,253,351
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,OBC-NCL,Female-only (including Supernumerary),413,434
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,SC,Gender-Neutral,50,121
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,SC,Female-only (including Supernumerary),82,82
Maulana Azad NIT Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,ST,Gender-Neutral,44,55
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,32046,39400
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),34781,44457
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",HS,EWS,Gender-Neutral,5513,5542
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),8989,8989
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,11427,14119
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",HS,SC,Gender-Neutral,6019,6524
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),7766,7766
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",HS,ST,Gender-Neutral,5103,5137
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,32234,37193
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),33107,48449
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",OS,EWS,Gender-Neutral,5473,5518
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),8078,8078
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,11339,13898
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),18439,18439
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,731,731
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",OS,SC,Gender-Neutral,5365,6057
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),9789,9789
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",OS,ST,Gender-Neutral,2149,2523
Motilal Nehru NIT Allahabad,"Bio Technology (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),4080,4080
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,16240,21558
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),30210,32195
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,427,427
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,3062,3176
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),5511,5511
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,6558,7855
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),12503,12503
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,2617,3096
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),5634,6204
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,3163,3481
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,20344,22469
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),36209,38172
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,899,899
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,3261,3261
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),5560,5560
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",OS,EWS (PwD),Gender-Neutral,196,196
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,7122,8317
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),12974,12974
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,3400,4332
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),6688,6688
Motilal Nehru NIT Allahabad,"Chemical Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,2117,2120
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,17628,29451
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),34243,53343
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,884,884
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,4130,4347
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),7670,7670
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,8110,9864
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),16920,18469
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,1059,1059
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,1919,4553
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),4077,4077
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,2977,4106
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),3859,3859
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,8568,31589
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),37704,45561
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,736,736
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Female-only (including Supernumerary),1864,1864
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,4388,4801
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),7165,7165
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",OS,EWS (PwD),Gender-Neutral,244,244
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,8724,10173
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),15276,18044
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,4380,5174
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),7794,8254
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,675,978
Motilal Nehru NIT Allahabad,"Civil Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),2345,2345
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,2500,6562
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),5451,11813
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,189,199
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Female-only (including Supernumerary),245,245
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,770,1080
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),1778,2205
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,1423,2599
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),3013,5629
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,85,110
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Female-only (including Supernumerary),328,328
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,314,1132
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),887,2456
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,SC (PwD),Gender-Neutral,23,23
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,502,1280
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),1455,2979
Motilal Nehru NIT Allahabad,"Computer Science and Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,2730,4594
