Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
IIT Guwahati,"Mathematics and Computing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,440,532
IIT Guwahati,"Mathematics and Computing (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),1858,2250
IIT Guwahati,"Mathematics and Computing (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,45,45
IIT Guwahati,"Mathematics and Computing (4 Years, B.Tech)",AI,SC,Gender-Neutral,212,341
IIT Guwahati,"Mathematics and Computing (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),907,1031
IIT Guwahati,"Mathematics and Computing (4 Years, B.Tech)",AI,ST,Gender-Neutral,133,225
IIT Guwahati,"Mathematics and Computing (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),580,580
IIT Guwahati,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,3773,4381
IIT Guwahati,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),8789,11913
IIT Guwahati,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,143P,143P
IIT Guwahati,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,647,771
IIT Guwahati,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1655,1724
IIT Guwahati,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,22P,22P
IIT Guwahati,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1594,2005
IIT Guwahati,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),5110,5390
IIT Guwahati,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,664,1223
IIT Guwahati,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),1841,2423
IIT Guwahati,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,440,568
IIT Guwahati,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1226,1372
IIT Bhilai,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,4462,6384
IIT Bhilai,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),9951,12211
IIT Bhilai,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,182,182
IIT Bhilai,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,818,900
IIT Bhilai,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1601,1601
IIT Bhilai,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1937,2591
IIT Bhilai,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),3819,4045
IIT Bhilai,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,36P,36P
IIT Bhilai,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,747,1262
IIT Bhilai,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2027,2173
IIT Bhilai,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,590,676
IIT Bhilai,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),803,803
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,6646,7568
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),8600,12215
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,234,234
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),293P,293P
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Gender-Neutral,904,926
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1915,1915
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2272,3026
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),4962,5097
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC,Gender-Neutral,1299,1492
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2236,2236
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,ST,Gender-Neutral,665,680
IIT Bhilai,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),905,905
IIT Bhilai,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,7601,9824
IIT Bhilai,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),14970,17806
IIT Bhilai,"Electrical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1324,1536
IIT Bhilai,"Electrical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2525,2525
IIT Bhilai,"Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3551,3906
IIT Bhilai,"Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6279,6665
IIT Bhilai,"Electrical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1645,2075
IIT Bhilai,"Electrical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2925,3090
IIT Bhilai,"Electrical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,978,1099
IIT Bhilai,"Electrical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1472,1472
IIT Bhilai,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,6974,8302
IIT Bhilai,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),14098,15395
IIT Bhilai,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,117P,117P
IIT Bhilai,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1120,1166
IIT Bhilai,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2232,2232
IIT Bhilai,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2878,3375
IIT Bhilai,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),4668,6277
IIT Bhilai,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1334,1669
IIT Bhilai,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2522,2522
IIT Bhilai,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,788,881
IIT Bhilai,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,14163,14916
IIT Bhilai,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),23924,24426
IIT Bhilai,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2243,2259
IIT Bhilai,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3874,3874
IIT Bhilai,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,5183,5489
IIT Bhilai,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),9349,9349
IIT Bhilai,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2868,3009
IIT Bhilai,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),4050,4050
IIT Bhilai,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1294,1294
IIT Bhilai,"Materials Science and Metallurgical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1233,1233
IIT Bhilai,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,10554,12428
IIT Bhilai,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),20066,21916
IIT Bhilai,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1638,1913
IIT Bhilai,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3129,3424
IIT Bhilai,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4179,4543
IIT Bhilai,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),8309,8507
IIT Bhilai,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2546,2673
IIT Bhilai,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3702,3702
IIT Bhilai,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1145,1178
IIT Bhilai,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1562,1562
IIT Bhilai,"Mechatronics Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,9416,10956
IIT Bhilai,"Mechatronics Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),20224,21456
IIT Bhilai,"Mechatronics Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1826,1849
IIT Bhilai,"Mechatronics Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3062,4491
IIT Bhilai,"Mechatronics Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7087,8018
IIT Bhilai,"Mechatronics Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1660,2317
IIT Bhilai,"Mechatronics Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3100,3100
IIT Bhilai,"Mechatronics Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,875,1229
IIT Goa,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,4176,5626
IIT Goa,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),11372,12097
IIT Goa,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),38P,38P
IIT Goa,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,751,847
IIT Goa,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1895,1895
IIT Goa,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1497,2101
IIT Goa,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),4193,4459
IIT Goa,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,62P,62P
IIT Goa,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,575,1103
IIT Goa,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),1969,1969
IIT Goa,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,429,494
IIT Goa,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1030,1030
IIT Goa,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,6227,8874
IIT Goa,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),15816,16848
IIT Goa,"Electrical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1147,1216
IIT Goa,"Electrical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2811,2811
IIT Goa,"Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3371,3588
IIT Goa,"Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6540,6634
IIT Goa,"Electrical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1756,1983
IIT Goa,"Electrical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2814,2814
IIT Goa,"Electrical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,661,1012
IIT Goa,"Electrical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1431,1431
IIT Goa,"Mathematics and Computing (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,5316,6398
IIT Goa,"Mathematics and Computing (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),12219,14225
IIT Goa,"Mathematics and Computing (4 Years, B.Tech)",AI,EWS,Gender-Neutral,917,1050
IIT Goa,"Mathematics and Computing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2373,2904
IIT Goa,"Mathematics and Computing (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),4604,4821
IIT Goa,"Mathematics and Computing (4 Years, B.Tech)",AI,SC,Gender-Neutral,1353,1497
IIT Goa,"Mathematics and Computing (4 Years, B.Tech)",AI,ST,Gender-Neutral,843,925
IIT Goa,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,9502,11363
IIT Goa,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),20436,21593
IIT Goa,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1740,1793
IIT Goa,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3211,3211
IIT Goa,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3437,4230
IIT Goa,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7998,8071
IIT Goa,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2313,2460
IIT Goa,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3255,3412
IIT Goa,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1078,1085
IIT Goa,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1561,1561
IIT Palakkad,"Civil Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,12953,14852
IIT Palakkad,"Civil Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),21748,24168
IIT Palakkad,"Civil Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2094,2131
IIT Palakkad,"Civil Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3688,3688
IIT Palakkad,"Civil Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4573,5167
IIT Palakkad,"Civil Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),8013,8600
IIT Palakkad,"Civil Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2429,2809
IIT Palakkad,"Civil Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2983,2983
IIT Palakkad,"Civil Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1148,1148
IIT Palakkad,"Civil Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1182,1182
IIT Palakkad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,4530,5736
IIT Palakkad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),6843,8965
IIT Palakkad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,160,160
IIT Palakkad,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,715,764
IIT Palakkad,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1626,1626
IIT Palakkad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1942,2229
IIT Palakkad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),3301,3301
IIT Palakkad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),34P,34P
IIT Palakkad,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,837,1075
IIT Palakkad,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),1183,1183
IIT Palakkad,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,444,498
IIT Palakkad,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),707,707
IIT Palakkad,"Data Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,6055,7559
IIT Palakkad,"Data Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),10280,10964
IIT Palakkad,"Data Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,961,1116
IIT Palakkad,"Data Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1937,1937
IIT Palakkad,"Data Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2369,2883
IIT Palakkad,"Data Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),4673,4673
IIT Palakkad,"Data Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),118P,118P
IIT Palakkad,"Data Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1149,1458
IIT Palakkad,"Data Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2442,2442
IIT Palakkad,"Data Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,526,612
IIT Palakkad,"Data Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),870,870
IIT Palakkad,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,8020,9210
IIT Palakkad,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),12743,16046
IIT Palakkad,"Electrical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1238,1289
IIT Palakkad,"Electrical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2413,2413
IIT Palakkad,"Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2293,3524
IIT Palakkad,"Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6407,6637
IIT Palakkad,"Electrical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1639,2003
IIT Palakkad,"Electrical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2807,2807
IIT Palakkad,"Electrical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,775,993
IIT Palakkad,"Electrical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1237,1237
IIT Palakkad,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,8596,11216
IIT Palakkad,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),14960,20929
IIT Palakkad,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1687,1779
IIT Palakkad,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3213,3213
IIT Palakkad,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3145,4144
IIT Palakkad,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7603,7860
IIT Palakkad,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2358,2428
IIT Palakkad,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3187,3187
IIT Palakkad,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1132,1134
IIT Palakkad,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1611,1611
IIT Tirupati,"Chemical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,10600,13685
IIT Tirupati,"Chemical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),16255,18982
IIT Tirupati,"Chemical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1881,1897
IIT Tirupati,"Chemical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3210,3210
IIT Tirupati,"Chemical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4450,4810
IIT Tirupati,"Chemical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7450,7524
IIT Tirupati,"Chemical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2681,2777
IIT Tirupati,"Chemical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3165,3165
IIT Tirupati,"Chemical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1215,1260
IIT Tirupati,"Civil Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,8956,14599
IIT Tirupati,"Civil Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),18486,22200
IIT Tirupati,"Civil Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2020,2029
IIT Tirupati,"Civil Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3419,3419
IIT Tirupati,"Civil Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4627,5063
IIT Tirupati,"Civil Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7654,7664
IIT Tirupati,"Civil Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2332,2678
IIT Tirupati,"Civil Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2656,2656
IIT Tirupati,"Civil Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,923,1074
IIT Tirupati,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,1916,4620
IIT Tirupati,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),5613,8237
IIT Tirupati,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,167,167
IIT Tirupati,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,592,635
IIT Tirupati,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1034,1034
IIT Tirupati,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1579,1891
IIT Tirupati,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),2134,2675
IIT Tirupati,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),97P,97P
IIT Tirupati,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,592,882
IIT Tirupati,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),1156,1664
IIT Tirupati,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,3P,3P
IIT Tirupati,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,383,545
IIT Tirupati,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,5098,8163
IIT Tirupati,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),13602,14880
IIT Tirupati,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,228,228
IIT Tirupati,"Electrical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1048,1176
IIT Tirupati,"Electrical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2010,2010
IIT Tirupati,"Electrical Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,37P,37P
IIT Tirupati,"Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2420,3423
IIT Tirupati,"Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),5141,6080
IIT Tirupati,"Electrical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1681,2016
IIT Tirupati,"Electrical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2099,2288
IIT Tirupati,"Electrical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,715,898
IIT Tirupati,"Engineering Physics (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,9387,10165
IIT Tirupati,"Engineering Physics (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),16299,16299
IIT Tirupati,"Engineering Physics (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2092,2092
IIT Tirupati,"Engineering Physics (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4576,4689
IIT Tirupati,"Engineering Physics (4 Years, B.Tech)",AI,SC,Gender-Neutral,2797,2797
IIT Tirupati,"Engineering Physics (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2384,2384
IIT Tirupati,"Engineering Physics (4 Years, B.Tech)",AI,ST,Gender-Neutral,1251,1251
IIT Tirupati,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,8376,10553
IIT Tirupati,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),16542,19519
IIT Tirupati,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1496,1673
IIT Tirupati,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2845,2845
IIT Tirupati,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3657,4111
IIT Tirupati,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6401,7032
IIT Tirupati,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1868,2251
IIT Tirupati,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,820,1059
IIT Tirupati,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1615,1615
IIT Jammu,"Chemical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,12991,14275
IIT Jammu,"Chemical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),22069,22155
IIT Jammu,"Chemical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2018,2044
IIT Jammu,"Chemical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3502,3502
IIT Jammu,"Chemical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4515,5346
IIT Jammu,"Chemical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),9151,9381
